,cuid,pred_revenue_30,pred_convert_30
17804,173461,0,0
17805,173509,3.177555556,0
17806,173571,0,0
17807,173628,0,0
17808,173634,0,0
17809,514990,0,0
17810,514998,193.9093333,0
17811,515002,1.066555556,0
17812,173813,0,0
17813,515009,20.48544444,0
17814,582212,186.9065144,0
17815,99606,25.76011111,0
17816,99643,8.912444444,0
17817,506498,16.23322222,0
17818,99689,0,0
17819,99815,9.507288889,0
17820,99820,16.84211111,0
17821,99848,2.899777778,0
17822,99901,2.899777778,0
17823,99913,38.85122222,0
17824,506514,0,0
17825,99950,0,0
17826,99955,0,0
17827,99988,10.09888889,0
17828,100000,120.9469833,0
17829,506517,171.6905,0
17830,100011,109.8897778,0
17831,100022,42.12133333,0
17832,100031,34.555,0
17833,100133,11.56533333,0
17834,100136,0,0
17835,100142,44.03070778,0
17836,100143,198.3573233,0
17837,100212,0,0
17838,100218,117.0055544,0
17839,100311,40.20488889,0
17840,100323,75.14145333,0
17841,100342,157.2183611,0
17842,100397,17.86444444,0
17843,469265,0,0
17844,100428,1.349888889,0
17845,100430,9.042274444,0
17846,100433,0,0
17847,100438,25.045,0
17848,100441,0,0
17849,100451,17.17455556,0
17850,469269,0,0
17851,515088,0,0
17852,515092,0.983777778,0
17853,100512,226.4672067,0
17854,100515,28.10966667,0
17855,100537,11.27311111,0
17856,100565,10.156,0
17857,100580,0,0
17858,100591,59.33555556,0
17859,100617,6.959268889,0
17860,100625,0,0
17861,100626,25.31955556,0
17862,469296,0,0
17863,100651,0,0
17864,100652,20.50388889,0
17865,100685,9.118,0
17866,100701,4.943888889,0
17867,100733,32.64222222,0
17868,100763,191.7698156,0
17869,100764,0,0
17870,100789,85.56533556,0
17871,100813,7.221888889,0
17872,100827,5.533,0
17873,100840,46.10555556,0
17874,100847,11.06533333,0
17875,100853,4.610555556,0
17876,469327,6.443444444,0
17877,100869,45.21611111,0
17878,100889,13.46457222,0
17879,100893,110.4968678,0
17880,100912,23.42577778,0
17881,100956,0,0
17882,100993,21.41,0
17883,582227,237.9813167,0
17884,101020,85.79255556,0
17885,101066,0,0
17886,101081,100.7018111,0
17887,101097,0,0
17888,101109,0.396886667,0
17889,101120,5.278555556,0
17890,101145,0.911,0
17891,101170,0,0
17892,101221,25.28933333,0
17893,174940,9.821,0
17894,174956,0,0
17895,174976,162.3356856,0
17896,175004,3.711733333,0
17897,175025,58.16744444,0
17898,175032,6.971777778,0
17899,175086,180.8460489,0
17900,515151,354.8049989,0
17901,175168,5.598444444,0
17902,469459,122.3884867,0
17903,175194,0,0
17904,469478,22.213,0
17905,175259,55.83677778,0
17906,175304,0,0
17907,175314,116.5693511,0
17908,175345,11.65411111,0
17909,469525,9.275333333,0
17910,175399,16.048,0
17911,175434,2.666444444,0
17912,175457,9.420888889,0
17913,175464,0,0
17914,175468,22.50838667,0
17915,175481,19.273,0
17916,175493,0.851666667,0
17917,515180,16.566,0
17918,515186,26.36622222,0
17919,469609,0,0
17920,469610,0,0
17921,175587,0,0
17922,175590,2.677333333,0
17923,175639,0,0
17924,175656,0,0
17925,515205,23.57537556,0
17926,175682,25.48633333,0
17927,175735,177.8101111,0
17928,175739,889.0505556,0
17929,469650,76.92142222,0
17930,469655,26.11853333,0
17931,175799,365.6594667,0
17932,175808,107.3386222,0
17933,175847,1.755333333,0
17934,175848,84.84588889,0
17935,175850,13.53222222,0
17936,175869,76.94588889,0
17937,175873,0.944333333,0
17938,175893,31.32219444,0
17939,175946,3.565856667,0
17940,175985,0,0
17941,515230,0,0
17942,176007,22.69111111,0
17943,176015,1.155333333,0
17944,176055,0,0
17945,176065,0,0
17946,176071,1.710777778,0
17947,176100,40.72833333,0
17948,176164,0,0
17949,176180,19.68077778,0
17950,176241,9.385333333,0
17951,515250,0,0
17952,582244,12.09411111,0
17953,176440,300.0517778,0
17954,176454,296.9711178,0
17955,176498,106.6299711,0
17956,176502,181.6814644,0
17957,176519,1.499444444,0
17958,515273,29.46122222,0
17959,176529,25.92811111,0
17960,102312,2.198666667,0
17961,102321,0,0
17962,102404,139.4033589,0
17963,102480,0,0
17964,102534,16.99855556,0
17965,102555,0,0
17966,102567,32.444,0
17967,437997,40.57377778,0
17968,102601,0,0
17969,102640,0,0
17970,102642,0,0
17971,102682,17.82244444,0
17972,102723,0,0
17973,102744,156.1527778,0
17974,102846,75.83722222,0
17975,102850,0,0
17976,102853,6.867666667,0
17977,102880,54.85225556,0
17978,102899,178.9642656,0
17979,102947,39.43017111,0
17980,582251,159.9774467,0
17981,103000,38.32677778,0
17982,103007,0,0
17983,103023,27.88,0
17984,506551,6.412222222,0
17985,506552,5.576555556,0
17986,506556,1.760713333,0
17987,103186,0,0
17988,103203,4.373,0
17989,582256,59.15055556,0
17990,103211,128.2584,0
17991,103230,0,0
17992,103290,0,0
17993,103321,5.055222222,0
17994,103341,403.1485067,0
17995,103364,212.1298889,0
17996,506573,24.63202111,0
17997,438124,243.155,0
17998,506575,2.767557778,0
17999,103392,92.80398889,0
18000,506581,101.7190033,0
18001,438138,86.45238,0
18002,103492,0,0
18003,103502,63.57055556,0
18004,103532,339.8233978,0
18005,103578,195.2233444,0
18006,103611,0,0
18007,103712,183.9708089,0
18008,103715,65.10266667,0
18009,103749,18.15555556,0
18010,103755,157.6225556,0
18011,103893,0,0
18012,103898,1.655444444,0
18013,103911,7.738777778,0
18014,103916,26.90133333,0
18015,103932,43.30433333,0
18016,438226,60.32952,0
18017,103943,0,0
18018,103963,0,0
18019,177637,147.8122433,0
18020,177693,5.110222222,0
18021,177757,0,0
18022,177767,0,0
18023,177783,0,0
18024,177805,0,0
18025,506632,83.82758222,0
18026,177820,0,0
18027,177852,1.433222222,0
18028,177895,0,0
18029,177961,0,0
18030,438329,0,0
18031,177989,0,0
18032,506654,0,0
18033,178003,0,0
18034,178006,5.165973333,0
18035,506659,0,0
18036,506661,0,0
18037,506664,0,0
18038,178090,1.522111111,0
18039,438386,0,0
18040,438394,0,0
18041,438400,0,0
18042,178176,19.25932444,0
18043,178195,13.51135,0
18044,178203,2.777666667,0
18045,178218,2.332,0
18046,178238,2.555111111,0
18047,178252,7.618111111,0
18048,178261,21.076,0
18049,178293,0,0
18050,178309,37.27611111,0
18051,438447,4.544222222,0
18052,178368,0,0
18053,178417,5.557666667,0
18054,178434,0,0
18055,178468,2.366444444,0
18056,178487,9.385333333,0
18057,178498,27.79555556,0
18058,178507,51.58262667,0
18059,178508,0,0
18060,178561,14.44433333,0
18061,178591,0,0
18062,178600,0,0
18063,178615,0,0
18064,178623,27.70288889,0
18065,178685,9.370666667,0
18066,178707,8.921333333,0
18067,178721,25.61149333,0
18068,178779,0,0
18069,178802,0,0
18070,178803,41.19511111,0
18071,438509,0,0
18072,178838,0,0
18073,178846,147.3299822,0
18074,178854,6.699333333,0
18075,178884,65.99566667,0
18076,178900,0,0
18077,178911,5.097,0
18078,178950,28.26355556,0
18079,178975,1.445111111,0
18080,178977,57.68344444,0
18081,506735,28.90966667,0
18082,506737,44.73943889,0
18083,506738,294.7561067,0
18084,582272,264.7940889,0
18085,582274,8.660555556,0
18086,105058,28.49555556,0
18087,105089,348.8013567,0
18088,105123,46.59455556,0
18089,105133,72.111,0
18090,105172,5.131888889,0
18091,105196,15.74835333,0
18092,105216,29.83088889,0
18093,105222,1.349888889,0
18094,105235,61.03515111,0
18095,105253,0.566444444,0
18096,105270,15.88355556,0
18097,105274,68.87711111,0
18098,502778,106.5877778,0
18099,105310,89.21477,0
18100,105326,0,0
18101,105370,2.555333333,0
18102,105374,198.6886,0
18103,105401,14.80077778,0
18104,105425,154.6820689,0
18105,105436,48.01522222,0
18106,105438,0,0
18107,105482,1.494111111,0
18108,105483,14.66533333,0
18109,105529,79.32933889,0
18110,105569,0,0
18111,443187,176.6509222,0
18112,105588,58.68322889,0
18113,105590,0,0
18114,105593,0,0
18115,105608,0,0
18116,105659,0,0
18117,506812,11.027,0
18118,105680,0,0
18119,105682,0.566333333,0
18120,105731,0,0
18121,105778,8.232555556,0
18122,105784,0,0
18123,105791,127.0548878,0
18124,105793,0,0
18125,506826,108.3026867,0
18126,105823,7.945888889,0
18127,105825,8.560666667,0
18128,105831,43.93,0
18129,105851,13.18311111,0
18130,443236,6.490888889,0
18131,105964,7.154666667,0
18132,506839,53.286,0
18133,443254,0,0
18134,106017,116.0511111,0
18135,106026,0,0
18136,106039,123.1385556,0
18137,106064,0,0
18138,443266,93.36645222,0
18139,443270,105.725,0
18140,106121,36.12177778,0
18141,106127,9.679111111,0
18142,106172,11.55511111,0
18143,106181,3.876555556,0
18144,106203,0,0
18145,443300,3.846222222,0
18146,106282,76.25280556,0
18147,106299,9.139222222,0
18148,106352,0,0
18149,106376,117.5067133,0
18150,506867,53.79877778,0
18151,106411,41.91681778,0
18152,106412,0,0
18153,506869,238.6863733,0
18154,106422,36.46688889,0
18155,106426,0,0
18156,106453,2.265333333,0
18157,106459,14.91044444,0
18158,106460,22.36566667,0
18159,106490,49.609,0
18160,106516,71.92658,0
18161,106531,1.799777778,0
18162,106609,0,0
18163,106642,8.650794444,0
18164,106647,57.75485556,0
18165,180331,61.44175111,0
18166,180338,63.125,0
18167,180365,0,0
18168,443394,7.279555556,0
18169,180450,0,0
18170,443410,12.50077778,0
18171,180486,10.75688889,0
18172,443421,298.0144622,0
18173,180500,5.763127778,0
18174,180573,0,0
18175,180581,11.05855556,0
18176,180590,0,0
18177,180606,0,0
18178,180609,12.29111111,0
18179,180623,62.49822222,0
18180,180636,0,0
18181,180659,0,0
18182,180692,0,0
18183,180704,0,0
18184,180729,0,0
18185,443548,0,0
18186,180833,0,0
18187,180836,3.095435556,0
18188,180858,0,0
18189,443582,257.1388889,0
18190,180898,10.15555556,0
18191,180941,0,0
18192,180949,11.00377778,0
18193,180950,38.65054667,0
18194,180963,0,0
18195,180972,0,0
18196,180982,18.71977778,0
18197,443603,8.108333333,0
18198,443608,3.888777778,0
18199,181098,13.95040556,0
18200,181099,2.221777778,0
18201,181178,105.1528889,0
18202,181204,3.288964444,0
18203,506968,6.978995556,0
18204,181221,0,0
18205,181236,0,0
18206,181240,19.51077778,0
18207,181245,0.506246667,0
18208,181258,0,0
18209,181260,10.332,0
18210,181299,0,0
18211,181309,15.99755556,0
18212,181368,6.098666667,0
18213,181389,0,0
18214,181390,568.9596,0
18215,181407,5.777555556,0
18216,181408,1.444222222,0
18217,181470,4.373666667,0
18218,443662,3.155333333,0
18219,181522,0,0
18220,181542,6.632777778,0
18221,181560,0,0
18222,582297,4.025111111,0
18223,181604,4.772333333,0
18224,181619,29.44927778,0
18225,506991,4.899666667,0
18226,181760,50.65722222,0
18227,181780,0,0
18228,181811,77.51622222,0
18229,181862,15.697,0
18230,181882,19.32166667,0
18231,181884,12.12755556,0
18232,507408,36.26488889,0
18233,107614,66.19277778,0
18234,107625,8.495444444,0
18235,107654,66.45738889,0
18236,444844,41.93244444,0
18237,107676,26.35635333,0
18238,507417,0,0
18239,444846,3.218,0
18240,507419,1.733111111,0
18241,107707,23.50866667,0
18242,107715,0,0
18243,107718,3.022241111,0
18244,107766,20.78822222,0
18245,107772,121.4161667,0
18246,107786,1.866444444,0
18247,507426,54.20321111,0
18248,107798,117.519,0
18249,107815,3.577555556,0
18250,107823,27.44592444,0
18251,107825,168.5254444,0
18252,107895,14.55433333,0
18253,107909,202.2188889,0
18254,107924,58.13969222,0
18255,107952,23.97766667,0
18256,107955,7.192,0
18257,507440,14.49788889,0
18258,108040,0,0
18259,444888,115.0574011,0
18260,507446,48.87646667,0
18261,515770,24.64666667,0
18262,108147,1.888777778,0
18263,108159,0,0
18264,515779,21.85975889,0
18265,515780,21.97879889,0
18266,108197,431.0391844,0
18267,444906,0,0
18268,108229,0,0
18269,108240,0,0
18270,108244,48.49277778,0
18271,108329,56.33398667,0
18272,582316,18.50977778,0
18273,108358,0,0
18274,108387,0,0
18275,444936,0,0
18276,108405,4.666444444,0
18277,108423,0,0
18278,515798,53.07077778,0
18279,108471,1.870856667,0
18280,108496,62.73268667,0
18281,108527,2.211666667,0
18282,108539,61.56666667,0
18283,108546,134.4616778,0
18284,515805,0,0
18285,108588,37.35255556,0
18286,108592,160.8324267,0
18287,108622,851.6206667,0
18288,515811,0,0
18289,108680,0,0
18290,108704,16.54855556,0
18291,108755,0,0
18292,108805,21.261,0
18293,108837,371.9094233,0
18294,108838,217.1738133,0
18295,108874,21.044,0
18296,108904,12.21111111,0
18297,515838,5.557666667,0
18298,109068,0,0
18299,109140,37.06377778,0
18300,109157,0,0
18301,109184,63.82688889,0
18302,445076,55.085,0
18303,515854,0,0
18304,109244,34.53044222,0
18305,109249,2.055222222,0
18306,109312,0,0
18307,109334,0,0
18308,445097,0,0
18309,445104,347.3886667,0
18310,109368,0,0
18311,445108,0,0
18312,183047,0,0
18313,183052,29.39866667,0
18314,183072,0,0
18315,183103,79.49450111,0
18316,515870,4.909666667,0
18317,183117,6.128666667,0
18318,183156,0,0
18319,183157,1.088666667,0
18320,445146,202.6632222,0
18321,445148,23.28539444,0
18322,183225,25.037,0
18323,515883,12.88676222,0
18324,445175,99.33478,0
18325,515885,22.59777778,0
18326,445177,49.93709778,0
18327,183321,533.3266667,0
18328,183323,52.10877778,0
18329,183343,4.110555556,0
18330,445195,81.93211111,0
18331,183368,0,0
18332,183387,0,0
18333,445211,8.492333333,0
18334,183392,2.130888889,0
18335,183395,55.62766667,0
18336,183409,10.29701778,0
18337,183449,3.999888889,0
18338,183451,0,0
18339,445242,3.044333333,0
18340,183488,11.74455556,0
18341,183495,24.06677778,0
18342,183527,16.99088889,0
18343,515912,25.00477778,0
18344,183588,26.29066667,0
18345,183661,4.671111111,0
18346,515929,0,0
18347,445345,1.265747778,0
18348,183774,0,0
18349,183777,2.012111111,0
18350,183783,0,0
18351,515937,69.5661,0
18352,183844,51.33166,0
18353,183847,61.45664889,0
18354,183868,20.43633333,0
18355,183883,0,0
18356,515941,0,0
18357,183888,0,0
18358,183889,1.722,0
18359,515943,0,0
18360,183976,8.746116667,0
18361,183978,15.67755556,0
18362,184001,125.4204444,0
18363,184036,0,0
18364,184041,1.494111111,0
18365,184053,0,0
18366,184066,3.400491111,0
18367,184093,0,0
18368,184095,0,0
18369,184158,0,0
18370,184165,35.23366667,0
18371,184169,0,0
18372,184190,0,0
18373,184196,0,0
18374,184203,0,0
18375,184210,10.05422222,0
18376,184234,4.722111111,0
18377,184271,0,0
18378,184272,0,0
18379,184277,129.0942711,0
18380,184314,5.777555556,0
18381,184333,6.750504444,0
18382,184347,42.88755556,0
18383,515978,33.06566667,0
18384,582348,396.9878911,0
18385,515981,203.6399733,0
18386,515984,0,0
18387,184556,0,0
18388,33032,17.04188889,0
18389,33053,431.9357778,0
18390,33081,2.456333333,0
18391,33119,0,0
18392,33122,0,0
18393,33198,313.9031456,0
18394,33312,201.5003867,0
18395,33328,14.396,0
18396,33336,15.96155556,0
18397,33392,39.89766667,0
18398,33509,0,0
18399,33585,2.555333333,0
18400,471921,0,0
18401,33605,78.97066667,0
18402,33607,2.198666667,0
18403,33629,120.2766667,0
18404,33646,0,0
18405,33652,30.40147291,0
18406,33660,37.92098456,0
18407,33664,0,0
18408,507488,74.03622222,0
18409,33708,44.21166667,0
18410,33766,0,0
18411,33827,190.8105522,0
18412,33854,114.8575811,0
18413,33887,43.76133333,0
18414,33895,6.339111111,0
18415,33913,64.01677778,0
18416,33933,2.199777778,0
18417,471964,2.088777778,0
18418,33952,0,0
18419,507504,260.3430644,0
18420,33992,5.557666667,0
18421,34041,62.82466667,0
18422,34068,0,0
18423,582366,0,0
18424,471973,0,0
18425,34168,133.5013333,0
18426,34180,12.21622222,0
18427,471982,0,0
18428,34229,46.80515111,0
18429,34235,43.51866667,0
18430,34242,15.10022222,0
18431,34300,0,0
18432,471993,65.28397333,0
18433,34316,0,0
18434,34350,64.96444444,0
18435,34360,23.29722222,0
18436,34378,0,0
18437,507537,51.239,0
18438,34417,0,0
18439,507540,10.36133333,0
18440,34436,0,0
18441,34493,4.132,0
18442,34522,0,0
18443,34535,45.76033333,0
18444,34566,3.178668889,0
18445,34571,747.1875556,0
18446,507558,84.45411111,0
18447,34616,5.638222222,0
18448,34620,24.53811111,0
18449,34631,8.108333333,0
18450,34659,42.87566667,0
18451,507566,23.48088889,0
18452,507569,0,0
18453,582372,0,0
18454,34813,481.9597189,0
18455,34823,0,0
18456,34830,118.2608278,0
18457,34838,991.9670022,0
18458,34840,75.24949222,0
18459,34851,2.032888889,0
18460,34884,0,0
18461,34905,262.2065756,0
18462,34919,123.3664444,0
18463,35010,57.03357222,0
18464,35064,153.4542333,0
18465,35072,290.0869267,0
18466,35096,3.777666667,0
18467,507599,79.27873667,0
18468,472098,78.62791333,0
18469,472102,169.3345556,0
18470,35268,185.1324444,0
18471,35303,7.021444444,0
18472,35319,10.16444444,0
18473,35320,2.032888889,0
18474,35349,0,0
18475,507624,19.17055556,0
18476,472125,6.718777778,0
18477,35454,0,0
18478,35472,0,0
18479,35489,12.66033333,0
18480,507635,21.82344444,0
18481,35517,1.967222222,0
18482,35527,65.17819556,0
18483,507637,5.594271111,0
18484,35532,20.27066667,0
18485,35571,0,0
18486,35596,3.490777778,0
18487,35604,2.867243333,0
18488,35614,0,0
18489,35641,79.8939,0
18490,35651,41.19511111,0
18491,35716,0,0
18492,109396,0,0
18493,109490,83.207,0
18494,109500,0.688777778,0
18495,472172,3.2984,0
18496,109545,14.25622222,0
18497,109601,0,0
18498,472179,5.131888889,0
18499,472183,72.79153778,0
18500,109713,14.07277778,0
18501,109808,17.75055556,0
18502,109816,16.99088889,0
18503,109841,160.08318,0
18504,109860,38.35396556,0
18505,109868,0,0
18506,109898,311.332,0
18507,507696,10.35832778,0
18508,109974,14.52955556,0
18509,110005,132.4455733,0
18510,110007,4.121777778,0
18511,110036,2.585572222,0
18512,110049,0.264333333,0
18513,110068,0,0
18514,110109,0,0
18515,110117,23.42789111,0
18516,110131,80.94319556,0
18517,110132,105.1754356,0
18518,110166,26.46533333,0
18519,110196,57.52277778,0
18520,507720,81.32855556,0
18521,110252,0,0
18522,582391,81.875,0
18523,110314,0,0
18524,507724,0,0
18525,507763,253.4769378,0
18526,35800,8.126777778,0
18527,507769,1.434555556,0
18528,35849,17.57811111,0
18529,507773,0,0
18530,35915,0,0
18531,35917,141.1149089,0
18532,35919,96.19088889,0
18533,35921,35.30639556,0
18534,35926,0,0
18535,35932,34.52555556,0
18536,35995,0,0
18537,36046,0,0
18538,36051,34.84488889,0
18539,36130,26.11853333,0
18540,36188,5.144888889,0
18541,36214,34.17733333,0
18542,36227,41.75352,0
18543,446126,1.633111111,0
18544,36278,320.0563,0
18545,36288,2.92726,0
18546,36290,0,0
18547,36311,21.73266889,0
18548,36337,0,0
18549,36341,593.9118867,0
18550,507813,70.72477778,0
18551,36404,4.455222222,0
18552,36418,0,0
18553,36450,56.97951667,0
18554,36458,0,0
18555,36499,0,0
18556,36514,0,0
18557,36560,8.922222222,0
18558,36572,0,0
18559,36584,118.9736667,0
18560,36654,13.368,0
18561,36690,0,0
18562,36727,0,0
18563,36769,0,0
18564,507855,128.51007,0
18565,507859,0,0
18566,507861,5.411666667,0
18567,507866,13.07333333,0
18568,36850,30.33188889,0
18569,36873,0,0
18570,446188,53.95604889,0
18571,36907,69.02190889,0
18572,36939,0,0
18573,36953,1.655444444,0
18574,507879,4.628777778,0
18575,36991,19.22155556,0
18576,507887,0,0
18577,37026,33.54088889,0
18578,37078,50.15755556,0
18579,37125,0,0
18580,37130,5.065777778,0
18581,446214,21.54677778,0
18582,37189,0,0
18583,37191,1.46363,0
18584,37248,0,0
18585,37251,0,0
18586,37268,0,0
18587,37278,0,0
18588,37313,27.69777778,0
18589,37358,60.65433333,0
18590,37379,3.240357778,0
18591,37431,0,0
18592,37438,0,0
18593,582424,5.629666667,0
18594,446247,1.46363,0
18595,37496,0,0
18596,507946,0,0
18597,37530,26.54403333,0
18598,37606,30.91777778,0
18599,37639,0,0
18600,37668,0,0
18601,37672,52.77377778,0
18602,37700,63.048,0
18603,446281,0.844333333,0
18604,446284,23.87153333,0
18605,37783,0,0
18606,37871,51.79929444,0
18607,37888,26.98677778,0
18608,37889,21.62322222,0
18609,37957,10.84866667,0
18610,38047,0,0
18611,38063,61.47724444,0
18612,38064,0,0
18613,507998,16.84816444,0
18614,446328,255.1626667,0
18615,38121,3.747777778,0
18616,38170,112.0023333,0
18617,38246,370.1441489,0
18618,38282,42.79211111,0
18619,38295,2.937,0
18620,38350,99.25292222,0
18621,38411,23.83366667,0
18622,112150,46.19335,0
18623,446385,62.30322333,0
18624,112183,0,0
18625,112201,0.866222222,0
18626,112211,105.4861989,0
18627,112212,33.15401889,0
18628,446397,4.465888889,0
18629,112237,3.2984,0
18630,112277,143.6338889,0
18631,112308,15.104,0
18632,112373,120.7968544,0
18633,112396,0,0
18634,112416,11.32133333,0
18635,112429,22.44444444,0
18636,112446,0,0
18637,112447,116.7658889,0
18638,446432,4.400777778,0
18639,112529,0,0
18640,508057,5.777555556,0
18641,112577,11.05870556,0
18642,112620,17.91501667,0
18643,112629,0,0
18644,508067,1.282444444,0
18645,112661,27.37722222,0
18646,446451,20.24111111,0
18647,112679,1.434555556,0
18648,112735,29.581,0
18649,508076,17.99966667,0
18650,112799,151.14715,0
18651,112800,7.433,0
18652,446466,12.05544444,0
18653,112912,72.999,0
18654,112960,25.81777778,0
18655,113010,0,0
18656,115799,591.7585589,0
18657,115805,12.90977778,0
18658,115826,0,0
18659,115830,134.7773333,0
18660,115855,0,0
18661,448104,0,0
18662,116027,21.90809,0
18663,116029,0,0
18664,116066,55.05229,0
18665,116069,82.31969556,0
18666,116075,131.6241611,0
18667,116079,5.266272222,0
18668,116109,51.20869778,0
18669,116150,1.266444444,0
18670,116160,68.22477778,0
18671,116208,56.58488889,0
18672,116214,75.01866667,0
18673,503157,206.2023733,0
18674,448130,0,0
18675,503160,0,0
18676,503164,0,0
18677,116301,0,0
18678,116305,329.1431111,0
18679,116307,35.17280556,0
18680,508153,128.2361111,0
18681,116423,4.820072222,0
18682,448150,16.50319556,0
18683,116434,5.784086667,0
18684,116506,15.26866667,0
18685,116591,41.21155556,0
18686,116593,87.65052667,0
18687,116612,7.388111111,0
18688,116614,6.518555556,0
18689,116621,11.44633333,0
18690,116634,0,0
18691,116658,0,0
18692,116683,56.932,0
18693,116686,14.46522222,0
18694,508181,15.29833333,0
18695,448188,0,0
18696,116760,56.19577778,0
18697,116819,13.20222222,0
18698,116830,94.53911111,0
18699,508191,10.97088889,0
18700,116876,58.30244444,0
18701,116879,50.53166667,0
18702,448210,14.35808889,0
18703,116887,30.34733333,0
18704,582460,0,0
18705,117028,0,0
18706,448250,7.777555556,0
18707,117072,30.78722222,0
18708,117095,45.26622222,0
18709,117104,10.19955556,0
18710,117120,0,0
18711,117210,3.199777778,0
18712,117212,0,0
18713,117240,0,0
18714,117255,2.888555556,0
18715,117268,0,0
18716,448307,12.45155556,0
18717,508226,457.9678089,0
18718,117335,32.30620667,0
18719,117359,56.17788889,0
18720,448315,8.247333333,0
18721,448326,0,0
18722,117385,27.304,0
18723,508236,25.58233333,0
18724,117436,0,0
18725,117442,98.06320111,0
18726,117499,24.48223889,0
18727,448341,19.71033333,0
18728,191168,37.18822222,0
18729,191182,34.776,0
18730,448344,5.238444444,0
18731,191244,51.75844556,0
18732,448361,350.8153333,0
18733,508253,136.0521111,0
18734,448367,0,0
18735,191280,59.904,0
18736,508257,2.255888889,0
18737,448373,0,0
18738,191346,135.7373333,0
18739,191355,59.51126222,0
18740,191363,27.74186667,0
18741,191365,0,0
18742,448390,0,0
18743,191418,0,0
18744,191431,0.869933333,0
18745,191453,0,0
18746,508279,0,0
18747,191502,13.15511111,0
18748,191525,41.05055556,0
18749,448422,146.90925,0
18750,191534,0,0
18751,191535,0,0
18752,191549,0,0
18753,191551,0,0
18754,508282,0,0
18755,191565,96.06844444,0
18756,191589,0,0
18757,448450,0,0
18758,191624,0.577666667,0
18759,448454,0,0
18760,191631,0,0
18761,191636,0,0
18762,191640,0,0
18763,191644,0.658573333,0
18764,191658,2.514273333,0
18765,191668,20.598,0
18766,508302,0,0
18767,191738,33.45701,0
18768,191749,0,0
18769,191800,2.211111111,0
18770,191804,24.72188889,0
18771,191830,20.988,0
18772,448543,21.49833333,0
18773,448552,28.15533333,0
18774,191876,138.7391111,0
18775,191908,0,0
18776,191948,0,0
18777,448581,0,0
18778,192021,58.71411111,0
18779,192060,0,0
18780,192077,14.674,0
18781,448597,3.916555556,0
18782,192088,0,0
18783,192091,0,0
18784,192098,0,0
18785,192107,1.577666667,0
18786,192145,42.73422222,0
18787,192164,20.01163889,0
18788,192178,59.81033333,0
18789,192195,0,0
18790,192220,0,0
18791,192267,2.332666667,0
18792,192270,12.67077778,0
18793,192274,0,0
18794,508345,0,0
18795,192282,0,0
18796,192285,0,0
18797,192297,2.130888889,0
18798,192303,11.74966667,0
18799,192332,0.355222222,0
18800,192419,80.33822222,0
18801,192423,6.420653333,0
18802,448666,65.49722222,0
18803,192691,114.0997789,0
18804,192718,146.6413022,0
18805,449705,188.3847778,0
18806,118622,10.15555556,0
18807,508766,208.1648889,0
18808,118636,2.198666667,0
18809,118645,1.911,0
18810,118646,0,0
18811,118660,503.8258889,0
18812,118721,199.0078889,0
18813,508775,16.28644444,0
18814,118772,12.00544444,0
18815,118793,55.95977778,0
18816,118823,6.978777778,0
18817,449733,1.144222222,0
18818,118828,130.091,0
18819,118845,34.56344444,0
18820,118905,7.965888889,0
18821,508790,23.11713333,0
18822,119026,37.47394667,0
18823,119040,0,0
18824,119052,83.18633333,0
18825,119097,20.57444444,0
18826,516782,234.8946911,0
18827,119126,0,0
18828,449763,3.869333333,0
18829,119155,311.1488889,0
18830,119157,0,0
18831,119159,17.30824222,0
18832,119208,0,0
18833,119240,4.631967778,0
18834,119255,0,0
18835,119289,36.29077778,0
18836,119307,10.49097778,0
18837,119361,78.69868778,0
18838,119376,19.95127222,0
18839,516801,0,0
18840,119410,34.22411111,0
18841,119418,22.14240889,0
18842,119428,41.466,0
18843,516802,1.611,0
18844,119433,0,0
18845,516803,67.03988889,0
18846,119482,1.444222222,0
18847,449812,6.252555556,0
18848,119514,1.609,0
18849,119516,0,0
18850,119652,61.77142222,0
18851,119658,2.306222222,0
18852,449837,0,0
18853,119688,0,0
18854,119700,29.50236889,0
18855,119723,3.030888889,0
18856,119753,16.08977778,0
18857,119761,4.588444444,0
18858,119779,20.10688889,0
18859,119804,4.555111111,0
18860,119864,11.63655556,0
18861,119899,6.054444444,0
18862,119929,0,0
18863,119969,4.822666667,0
18864,119994,135.98076,0
18865,120021,0,0
18866,120093,10.04833333,0
18867,449930,66.66937222,0
18868,120119,0,0
18869,120131,0,0
18870,120142,0,0
18871,120147,22.35325556,0
18872,120157,187.6134067,0
18873,193876,24.71266667,0
18874,193877,80.43913667,0
18875,193880,0,0
18876,193886,132.6639611,0
18877,193960,3.588666667,0
18878,193989,39.08793889,0
18879,194015,0.820333333,0
18880,194038,550.8245556,0
18881,194044,24.67997394,0
18882,582509,47.81128,0
18883,194075,180.7282222,0
18884,194089,38.45354416,0
18885,450012,24.67997394,0
18886,516871,24.67997394,0
18887,450017,24.67997394,0
18888,516873,24.67997394,0
18889,516879,0.569878915,0
18890,194206,0,0
18891,194212,0,0
18892,194223,0,0
18893,194240,288.1897778,0
18894,516888,0,0
18895,194299,17.35455333,0
18896,450087,7.191555556,0
18897,194314,40.96866667,0
18898,194322,44.237,0
18899,194331,14.93033333,0
18900,194341,74.76791444,0
18901,194343,0,0
18902,194366,2.810666667,0
18903,194394,15.51343333,0
18904,516901,0,0
18905,194403,0,0
18906,194435,30.38655556,0
18907,194451,67.465,0
